sensor_id,location,lat,lon,temperature,humidity,date,time
3836,1933,42.702,23.371,17.35,88.09,03-07-2017,17:47:02
1952,976,42.709,23.398,16.57,98.03,03-07-2017,17:47:04
3438,1732,42.738,23.293,16.25,90.99,03-07-2017,17:47:05
1962,981,42.69,23.324,16.77,85.81,03-07-2017,17:47:11
3620,1824,42.678,23.254,17.15,87.01,03-07-2017,17:47:12
1954,977,42.704,23.354,17.24,79.97,03-07-2017,17:47:12
2228,1120,42.693,23.333,16.46,86.49,03-07-2017,17:47:17
3092,1556,42.666,23.284,15.46,0.0,03-07-2017,17:47:19
1764,879,42.622,23.366,15.46,92.85,03-07-2017,17:47:20
2264,1139,42.671,23.31,20.34,69.9,03-07-2017,17:47:23
3102,1561,42.665,23.392,16.91,83.17,03-07-2017,17:47:33
3512,1770,42.683,23.335,17.59,88.48,03-07-2017,17:47:34
3558,1793,42.671,23.364,15.76,92.06,03-07-2017,17:47:38
2230,1121,42.692,23.332,19.37,80.09,03-07-2017,17:47:38
2262,1138,42.691,23.324,16.59,84.83,03-07-2017,17:47:42
1846,923,42.64,23.31,15.31,93.52,03-07-2017,17:47:45
3474,1751,42.68,23.293,16.86,83.52,03-07-2017,17:47:54
2232,1122,42.685,23.301,17.72,76.91,03-07-2017,17:48:06
3738,1884,42.7,23.332,18.18,78.99,03-07-2017,17:48:06
2607,1313,42.66,23.319,15.0,88.5,03-07-2017,17:48:09
3428,1727,42.624,23.406,24.24,56.29,03-07-2017,17:48:18
3432,1729,42.71,23.419,18.45,87.11,03-07-2017,17:48:19
2038,1024,42.694,23.32,19.04,73.66,03-07-2017,17:48:20
3436,1731,42.693,23.359,17.24,87.49,03-07-2017,17:48:30
2234,1123,42.685,23.356,17.32,83.26,03-07-2017,17:48:32
2224,1118,42.651,23.335,16.94,79.91,03-07-2017,17:48:33
1850,925,42.677,23.311,16.52,88.69,03-07-2017,17:48:37
2323,1172,42.686,23.4,16.34,88.2,03-07-2017,17:48:39
3096,1558,42.7,23.36,20.53,69.12,03-07-2017,17:48:43
3472,1750,42.669,23.318,17.01,81.05,03-07-2017,17:48:51
3500,1764,42.703,23.349,17.06,88.99,03-07-2017,17:48:54
2294,1155,42.645,23.265,14.57,90.66,03-07-2017,17:49:02
2292,1154,42.663,23.273,15.39,85.24,03-07-2017,17:49:04
2266,1140,42.738,23.272,16.43,91.19,03-07-2017,17:49:16
2216,1114,42.664,23.373,16.95,97.0,03-07-2017,17:49:20
2036,1023,42.657,23.349,15.1,92.5,03-07-2017,17:49:27
3836,1933,42.702,23.371,17.4,87.55,03-07-2017,17:49:28
1952,976,42.709,23.398,16.54,97.92,03-07-2017,17:49:29
3438,1732,42.738,23.293,16.17,90.47,03-07-2017,17:49:33
1962,981,42.69,23.324,16.71,84.92,03-07-2017,17:49:38
1954,977,42.704,23.354,17.11,80.6,03-07-2017,17:49:39
2228,1120,42.693,23.333,16.38,87.22,03-07-2017,17:49:43
3092,1556,42.666,23.284,15.5,0.0,03-07-2017,17:49:46
1764,879,42.622,23.366,15.5,92.67,03-07-2017,17:49:47
2264,1139,42.671,23.31,20.22,71.64,03-07-2017,17:49:50
3102,1561,42.665,23.392,16.86,83.58,03-07-2017,17:50:00
3620,1824,42.678,23.254,17.22,86.38,03-07-2017,17:50:01
3512,1770,42.683,23.335,17.67,87.68,03-07-2017,17:50:01
3558,1793,42.671,23.364,15.76,91.81,03-07-2017,17:50:04
2230,1121,42.692,23.332,19.2,79.79,03-07-2017,17:50:04
2262,1138,42.691,23.324,16.44,85.1,03-07-2017,17:50:08
1846,923,42.64,23.31,15.38,93.94,03-07-2017,17:50:11
3474,1751,42.68,23.293,17.19,83.23,03-07-2017,17:50:21
2232,1122,42.685,23.301,17.81,75.68,03-07-2017,17:50:33
3738,1884,42.7,23.332,18.08,79.52,03-07-2017,17:50:33
2607,1313,42.66,23.319,14.97,89.06,03-07-2017,17:50:35
3428,1727,42.624,23.406,23.75,56.29,03-07-2017,17:50:44
3432,1729,42.71,23.419,18.37,86.54,03-07-2017,17:50:46
2038,1024,42.694,23.32,19.05,73.42,03-07-2017,17:50:47
2234,1123,42.685,23.356,17.41,82.18,03-07-2017,17:50:58
3436,1731,42.693,23.359,17.23,86.88,03-07-2017,17:50:59
2224,1118,42.651,23.335,16.85,79.98,03-07-2017,17:51:01
1850,925,42.677,23.311,16.48,88.1,03-07-2017,17:51:04
2323,1172,42.686,23.4,16.18,88.44,03-07-2017,17:51:06
3096,1558,42.7,23.36,20.44,69.45,03-07-2017,17:51:11
3472,1750,42.669,23.318,17.02,80.69,03-07-2017,17:51:20
3500,1764,42.703,23.349,17.03,88.9,03-07-2017,17:51:20
2294,1155,42.645,23.265,14.59,90.12,03-07-2017,17:51:28
2292,1154,42.663,23.273,15.54,84.69,03-07-2017,17:51:30
2266,1140,42.738,23.272,16.47,90.66,03-07-2017,17:51:43
2216,1114,42.664,23.373,17.1,96.61,03-07-2017,17:51:46
2036,1023,42.657,23.349,15.09,92.63,03-07-2017,17:51:54
3836,1933,42.702,23.371,17.39,87.29,03-07-2017,17:51:55
1952,976,42.709,23.398,16.51,97.69,03-07-2017,17:51:55
3438,1732,42.738,23.293,16.13,90.94,03-07-2017,17:51:59
1962,981,42.69,23.324,16.72,85.3,03-07-2017,17:52:04
1954,977,42.704,23.354,17.03,81.34,03-07-2017,17:52:05
2228,1120,42.693,23.333,16.34,86.2,03-07-2017,17:52:10
3092,1556,42.666,23.284,15.48,0.0,03-07-2017,17:52:12
1764,879,42.622,23.366,15.52,92.71,03-07-2017,17:52:13
2264,1139,42.671,23.31,19.99,70.72,03-07-2017,17:52:16
3102,1561,42.665,23.392,16.81,83.97,03-07-2017,17:52:26
3512,1770,42.683,23.335,17.65,87.96,03-07-2017,17:52:27
3558,1793,42.671,23.364,15.73,91.06,03-07-2017,17:52:31
2230,1121,42.692,23.332,18.95,81.09,03-07-2017,17:52:31
2262,1138,42.691,23.324,16.41,84.92,03-07-2017,17:52:35
1846,923,42.64,23.31,15.39,93.77,03-07-2017,17:52:38
3474,1751,42.68,23.293,16.94,83.66,03-07-2017,17:52:47
3620,1824,42.678,23.254,17.17,86.98,03-07-2017,17:52:51
2232,1122,42.685,23.301,18.19,74.85,03-07-2017,17:52:59
3738,1884,42.7,23.332,18.13,81.02,03-07-2017,17:52:59
2607,1313,42.66,23.319,14.93,88.89,03-07-2017,17:53:02
3428,1727,42.624,23.406,22.88,58.92,03-07-2017,17:53:11
2038,1024,42.694,23.32,19.09,73.2,03-07-2017,17:53:13
3432,1729,42.71,23.419,18.39,86.56,03-07-2017,17:53:13
2234,1123,42.685,23.356,17.24,82.36,03-07-2017,17:53:23
3436,1731,42.693,23.359,17.24,86.78,03-07-2017,17:53:28
2224,1118,42.651,23.335,16.91,79.62,03-07-2017,17:53:29
1850,925,42.677,23.311,16.4,88.86,03-07-2017,17:53:30
2323,1172,42.686,23.4,16.13,88.56,03-07-2017,17:53:32
3096,1558,42.7,23.36,20.63,68.89,03-07-2017,17:53:39
3500,1764,42.703,23.349,16.94,88.98,03-07-2017,17:53:46
3472,1750,42.669,23.318,16.91,80.4,03-07-2017,17:53:48
2294,1155,42.645,23.265,14.59,90.3,03-07-2017,17:53:55
2292,1154,42.663,23.273,15.51,84.99,03-07-2017,17:53:57
2266,1140,42.738,23.272,16.34,90.78,03-07-2017,17:54:09
2216,1114,42.664,23.373,17.05,97.04,03-07-2017,17:54:13
1952,976,42.709,23.398,16.48,97.9,03-07-2017,17:54:20
3836,1933,42.702,23.371,17.39,87.43,03-07-2017,17:54:21
2036,1023,42.657,23.349,14.94,92.45,03-07-2017,17:54:22
3438,1732,42.738,23.293,16.07,91.41,03-07-2017,17:54:28
1962,981,42.69,23.324,16.86,85.97,03-07-2017,17:54:31
1954,977,42.704,23.354,16.94,80.5,03-07-2017,17:54:32
2228,1120,42.693,23.333,16.27,86.01,03-07-2017,17:54:36
3092,1556,42.666,23.284,15.44,0.0,03-07-2017,17:54:39
1764,879,42.622,23.366,15.48,93.1,03-07-2017,17:54:40
2264,1139,42.671,23.31,20.13,71.41,03-07-2017,17:54:43
3512,1770,42.683,23.335,17.67,86.82,03-07-2017,17:54:54
3102,1561,42.665,23.392,16.86,84.31,03-07-2017,17:54:54
3558,1793,42.671,23.364,15.67,91.24,03-07-2017,17:54:57
2230,1121,42.692,23.332,18.85,81.64,03-07-2017,17:54:58
2262,1138,42.691,23.324,16.31,85.52,03-07-2017,17:55:01
1846,923,42.64,23.31,15.4,93.39,03-07-2017,17:55:04
3474,1751,42.68,23.293,16.78,83.84,03-07-2017,17:55:14
3738,1884,42.7,23.332,18.16,78.78,03-07-2017,17:55:26
2232,1122,42.685,23.301,18.6,73.44,03-07-2017,17:55:27
2607,1313,42.66,23.319,15.0,89.24,03-07-2017,17:55:28
3428,1727,42.624,23.406,21.98,61.71,03-07-2017,17:55:37
3432,1729,42.71,23.419,18.28,87.05,03-07-2017,17:55:39
3620,1824,42.678,23.254,16.96,87.31,03-07-2017,17:55:40
2038,1024,42.694,23.32,19.04,73.27,03-07-2017,17:55:40
2234,1123,42.685,23.356,17.32,82.75,03-07-2017,17:55:49
2224,1118,42.651,23.335,17.01,78.46,03-07-2017,17:55:57
1850,925,42.677,23.311,16.31,87.92,03-07-2017,17:55:57
3436,1731,42.693,23.359,17.25,86.76,03-07-2017,17:55:57
2323,1172,42.686,23.4,16.14,89.2,03-07-2017,17:55:59
3096,1558,42.7,23.36,20.42,68.96,03-07-2017,17:56:07
3500,1764,42.703,23.349,16.96,88.52,03-07-2017,17:56:13
3472,1750,42.669,23.318,16.92,80.26,03-07-2017,17:56:17
2294,1155,42.645,23.265,14.52,90.27,03-07-2017,17:56:21
2292,1154,42.663,23.273,15.45,84.77,03-07-2017,17:56:24
2266,1140,42.738,23.272,16.38,91.52,03-07-2017,17:56:36
2216,1114,42.664,23.373,16.93,97.19,03-07-2017,17:56:39
1952,976,42.709,23.398,16.46,98.32,03-07-2017,17:56:46
3836,1933,42.702,23.371,17.35,88.23,03-07-2017,17:56:48
2036,1023,42.657,23.349,14.93,92.79,03-07-2017,17:56:50
3438,1732,42.738,23.293,16.01,92.1,03-07-2017,17:56:54
1962,981,42.69,23.324,16.87,84.91,03-07-2017,17:56:57
1954,977,42.704,23.354,16.86,81.33,03-07-2017,17:56:58
2228,1120,42.693,23.333,16.24,86.55,03-07-2017,17:57:03
3092,1556,42.666,23.284,15.48,0.0,03-07-2017,17:57:05
1764,879,42.622,23.366,15.36,92.99,03-07-2017,17:57:06
2264,1139,42.671,23.31,20.01,71.35,03-07-2017,17:57:09
3512,1770,42.683,23.335,17.59,87.3,03-07-2017,17:57:20
3102,1561,42.665,23.392,16.78,85.17,03-07-2017,17:57:20
3558,1793,42.671,23.364,15.63,91.32,03-07-2017,17:57:24
2230,1121,42.692,23.332,18.87,80.5,03-07-2017,17:57:25
2262,1138,42.691,23.324,16.35,85.21,03-07-2017,17:57:28
1846,923,42.64,23.31,15.41,93.37,03-07-2017,17:57:31
3474,1751,42.68,23.293,17.01,83.36,03-07-2017,17:57:40
3738,1884,42.7,23.332,18.16,78.15,03-07-2017,17:57:52
2232,1122,42.685,23.301,18.29,73.72,03-07-2017,17:57:53
2607,1313,42.66,23.319,14.95,89.09,03-07-2017,17:57:55
3428,1727,42.624,23.406,21.31,64.2,03-07-2017,17:58:05
2038,1024,42.694,23.32,19.02,73.64,03-07-2017,17:58:06
3432,1729,42.71,23.419,18.17,86.82,03-07-2017,17:58:06
2234,1123,42.685,23.356,17.41,81.66,03-07-2017,17:58:14
1850,925,42.677,23.311,16.38,88.15,03-07-2017,17:58:23
2224,1118,42.651,23.335,16.78,79.38,03-07-2017,17:58:25
3436,1731,42.693,23.359,17.24,85.82,03-07-2017,17:58:25
2323,1172,42.686,23.4,16.14,89.27,03-07-2017,17:58:25
3620,1824,42.678,23.254,17.37,86.74,03-07-2017,17:58:30
3096,1558,42.7,23.36,20.51,69.07,03-07-2017,17:58:38
3500,1764,42.703,23.349,16.85,88.13,03-07-2017,17:58:39
3472,1750,42.669,23.318,16.88,81.28,03-07-2017,17:58:46
2294,1155,42.645,23.265,14.49,90.62,03-07-2017,17:58:48
2292,1154,42.663,23.273,15.51,85.22,03-07-2017,17:58:50
2266,1140,42.738,23.272,16.23,91.61,03-07-2017,17:59:02
2216,1114,42.664,23.373,17.07,96.89,03-07-2017,17:59:06
1952,976,42.709,23.398,16.36,97.79,03-07-2017,17:59:11
3836,1933,42.702,23.371,17.33,89.09,03-07-2017,17:59:14
2036,1023,42.657,23.349,14.89,92.7,03-07-2017,17:59:17
3438,1732,42.738,23.293,15.99,92.81,03-07-2017,17:59:23
1962,981,42.69,23.324,16.96,85.93,03-07-2017,17:59:24
1954,977,42.704,23.354,16.83,81.35,03-07-2017,17:59:25
2228,1120,42.693,23.333,16.23,85.84,03-07-2017,17:59:29
3092,1556,42.666,23.284,15.48,0.0,03-07-2017,17:59:32
1764,879,42.622,23.366,15.36,93.24,03-07-2017,17:59:33
2264,1139,42.671,23.31,20.1,72.03,03-07-2017,17:59:36
3512,1770,42.683,23.335,17.52,88.51,03-07-2017,17:59:47
3102,1561,42.665,23.392,16.76,85.38,03-07-2017,17:59:47
3558,1793,42.671,23.364,15.54,91.44,03-07-2017,17:59:50
2230,1121,42.692,23.332,19.0,80.64,03-07-2017,17:59:51
2262,1138,42.691,23.324,16.23,84.81,03-07-2017,17:59:54
1846,923,42.64,23.31,15.38,93.67,03-07-2017,17:59:57
3474,1751,42.68,23.293,16.79,83.65,03-07-2017,18:00:07
3738,1884,42.7,23.332,17.97,79.58,03-07-2017,18:00:19
2232,1122,42.685,23.301,17.81,75.38,03-07-2017,18:00:20
2607,1313,42.66,23.319,14.94,89.09,03-07-2017,18:00:21
3428,1727,42.624,23.406,20.93,65.61,03-07-2017,18:00:31
3432,1729,42.71,23.419,18.1,85.71,03-07-2017,18:00:32
2038,1024,42.694,23.32,18.97,73.15,03-07-2017,18:00:33
2234,1123,42.685,23.356,17.45,82.09,03-07-2017,18:00:40
1850,925,42.677,23.311,16.34,88.78,03-07-2017,18:00:50
2323,1172,42.686,23.4,16.19,89.16,03-07-2017,18:00:52
2224,1118,42.651,23.335,16.66,80.27,03-07-2017,18:00:53
3436,1731,42.693,23.359,17.12,86.52,03-07-2017,18:00:54
3096,1558,42.7,23.36,20.35,69.07,03-07-2017,18:01:05
3500,1764,42.703,23.349,16.61,88.18,03-07-2017,18:01:06
2294,1155,42.645,23.265,14.51,89.9,03-07-2017,18:01:14
3472,1750,42.669,23.318,16.95,80.47,03-07-2017,18:01:14
2292,1154,42.663,23.273,15.54,85.63,03-07-2017,18:01:17
3620,1824,42.678,23.254,17.54,85.65,03-07-2017,18:01:19
2266,1140,42.738,23.272,16.27,90.98,03-07-2017,18:01:29
2216,1114,42.664,23.373,16.96,97.37,03-07-2017,18:01:33
1952,976,42.709,23.398,16.28,97.58,03-07-2017,18:01:37
3836,1933,42.702,23.371,17.25,89.28,03-07-2017,18:01:41
2036,1023,42.657,23.349,14.87,92.78,03-07-2017,18:01:45
1962,981,42.69,23.324,16.98,83.85,03-07-2017,18:01:50
3438,1732,42.738,23.293,15.98,92.91,03-07-2017,18:01:50
1954,977,42.704,23.354,16.74,81.69,03-07-2017,18:01:52
2228,1120,42.693,23.333,16.2,86.98,03-07-2017,18:01:56
3092,1556,42.666,23.284,15.52,0.0,03-07-2017,18:01:58
1764,879,42.622,23.366,15.43,93.1,03-07-2017,18:01:59
2264,1139,42.671,23.31,20.08,71.76,03-07-2017,18:02:02
3512,1770,42.683,23.335,17.48,87.63,03-07-2017,18:02:13
3102,1561,42.665,23.392,16.61,85.76,03-07-2017,18:02:13
3558,1793,42.671,23.364,15.46,91.32,03-07-2017,18:02:17
2230,1121,42.692,23.332,19.2,80.05,03-07-2017,18:02:18
2262,1138,42.691,23.324,16.22,84.81,03-07-2017,18:02:21
1846,923,42.64,23.31,15.38,93.9,03-07-2017,18:02:24
3474,1751,42.68,23.293,16.71,84.73,03-07-2017,18:02:33
3738,1884,42.7,23.332,17.9,79.23,03-07-2017,18:02:45
2232,1122,42.685,23.301,17.73,76.52,03-07-2017,18:02:46
2607,1313,42.66,23.319,14.92,89.35,03-07-2017,18:02:48
3428,1727,42.624,23.406,20.21,68.01,03-07-2017,18:02:58
2038,1024,42.694,23.32,19.0,73.48,03-07-2017,18:02:59
3432,1729,42.71,23.419,18.01,86.04,03-07-2017,18:02:59
2234,1123,42.685,23.356,17.42,82.4,03-07-2017,18:03:05
1850,925,42.677,23.311,16.36,88.07,03-07-2017,18:03:17
2323,1172,42.686,23.4,16.16,88.96,03-07-2017,18:03:19
2224,1118,42.651,23.335,16.68,79.61,03-07-2017,18:03:21
3436,1731,42.693,23.359,16.99,86.41,03-07-2017,18:03:23
3500,1764,42.703,23.349,16.5,88.81,03-07-2017,18:03:32
3096,1558,42.7,23.36,20.17,68.8,03-07-2017,18:03:33
2294,1155,42.645,23.265,14.48,90.23,03-07-2017,18:03:41
3472,1750,42.669,23.318,16.85,81.08,03-07-2017,18:03:43
2292,1154,42.663,23.273,15.57,85.35,03-07-2017,18:03:43
2266,1140,42.738,23.272,16.24,91.35,03-07-2017,18:03:55
2216,1114,42.664,23.373,17.01,96.97,03-07-2017,18:04:00
1952,976,42.709,23.398,16.35,97.8,03-07-2017,18:04:02
3836,1933,42.702,23.371,17.25,86.98,03-07-2017,18:04:07
3620,1824,42.678,23.254,17.13,87.55,03-07-2017,18:04:09
2036,1023,42.657,23.349,14.82,92.58,03-07-2017,18:04:12
1962,981,42.69,23.324,16.87,83.15,03-07-2017,18:04:17
3438,1732,42.738,23.293,15.97,92.44,03-07-2017,18:04:17
1954,977,42.704,23.354,16.7,81.1,03-07-2017,18:04:19
2228,1120,42.693,23.333,16.27,86.21,03-07-2017,18:04:22
3092,1556,42.666,23.284,15.58,0.0,03-07-2017,18:04:25
1764,879,42.622,23.366,15.45,92.9,03-07-2017,18:04:26
2264,1139,42.671,23.31,20.1,69.92,03-07-2017,18:04:29
3512,1770,42.683,23.335,17.49,87.77,03-07-2017,18:04:40
3102,1561,42.665,23.392,16.65,84.78,03-07-2017,18:04:40
3558,1793,42.671,23.364,15.46,91.41,03-07-2017,18:04:44
2230,1121,42.692,23.332,19.17,80.04,03-07-2017,18:04:44
2262,1138,42.691,23.324,16.16,84.99,03-07-2017,18:04:47
1846,923,42.64,23.31,15.49,94.34,03-07-2017,18:04:51
3474,1751,42.68,23.293,17.09,83.07,03-07-2017,18:05:00
3738,1884,42.7,23.332,17.99,79.26,03-07-2017,18:05:12
2232,1122,42.685,23.301,17.83,76.58,03-07-2017,18:05:13
2607,1313,42.66,23.319,14.88,89.06,03-07-2017,18:05:14
3428,1727,42.624,23.406,19.75,71.14,03-07-2017,18:05:24
2038,1024,42.694,23.32,19.28,71.32,03-07-2017,18:05:26
3432,1729,42.71,23.419,17.94,86.62,03-07-2017,18:05:26
2234,1123,42.685,23.356,17.5,82.44,03-07-2017,18:05:31
1850,925,42.677,23.311,16.34,88.07,03-07-2017,18:05:43
2323,1172,42.686,23.4,16.23,88.99,03-07-2017,18:05:45
2224,1118,42.651,23.335,16.62,80.41,03-07-2017,18:05:49
3436,1731,42.693,23.359,16.9,86.79,03-07-2017,18:05:52
3500,1764,42.703,23.349,16.42,89.45,03-07-2017,18:05:59
3328,1676,42.675,23.356,15.41,91.68,03-07-2017,18:06:00
3096,1558,42.7,23.36,20.1,69.56,03-07-2017,18:06:00
2294,1155,42.645,23.265,14.43,90.79,03-07-2017,18:06:07
2292,1154,42.663,23.273,15.6,85.08,03-07-2017,18:06:10
3472,1750,42.669,23.318,17.1,79.42,03-07-2017,18:06:12
2266,1140,42.738,23.272,16.34,91.29,03-07-2017,18:06:22
2216,1114,42.664,23.373,16.85,95.88,03-07-2017,18:06:26
1952,976,42.709,23.398,16.25,97.24,03-07-2017,18:06:28
3836,1933,42.702,23.371,17.22,87.18,03-07-2017,18:06:34
2036,1023,42.657,23.349,14.81,92.17,03-07-2017,18:06:40
1962,981,42.69,23.324,16.85,84.19,03-07-2017,18:06:44
3438,1732,42.738,23.293,15.9,92.71,03-07-2017,18:06:44
1954,977,42.704,23.354,16.6,81.45,03-07-2017,18:06:46
2228,1120,42.693,23.333,16.12,84.53,03-07-2017,18:06:49
3092,1556,42.666,23.284,15.61,0.0,03-07-2017,18:06:51
1764,879,42.622,23.366,15.45,92.63,03-07-2017,18:06:52
2264,1139,42.671,23.31,20.34,70.84,03-07-2017,18:06:55
3620,1824,42.678,23.254,17.37,86.96,03-07-2017,18:06:59
3512,1770,42.683,23.335,17.42,88.32,03-07-2017,18:07:06
3102,1561,42.665,23.392,16.66,85.13,03-07-2017,18:07:06
3558,1793,42.671,23.364,15.49,91.51,03-07-2017,18:07:10
2230,1121,42.692,23.332,19.03,79.15,03-07-2017,18:07:11
2262,1138,42.691,23.324,16.11,85.0,03-07-2017,18:07:14
1846,923,42.64,23.31,15.38,94.14,03-07-2017,18:07:17
3474,1751,42.68,23.293,17.08,83.39,03-07-2017,18:07:26
3738,1884,42.7,23.332,17.8,78.79,03-07-2017,18:07:38
2232,1122,42.685,23.301,17.65,75.66,03-07-2017,18:07:39
2607,1313,42.66,23.319,14.89,89.62,03-07-2017,18:07:41
3428,1727,42.624,23.406,19.56,70.69,03-07-2017,18:07:51
2038,1024,42.694,23.32,19.28,71.29,03-07-2017,18:07:52
3432,1729,42.71,23.419,18.02,87.26,03-07-2017,18:07:52
2234,1123,42.685,23.356,17.37,82.59,03-07-2017,18:07:56
1850,925,42.677,23.311,16.31,88.19,03-07-2017,18:08:10
2323,1172,42.686,23.4,16.06,88.47,03-07-2017,18:08:12
2224,1118,42.651,23.335,16.66,80.35,03-07-2017,18:08:17
3436,1731,42.693,23.359,16.89,87.02,03-07-2017,18:08:21
3500,1764,42.703,23.349,16.47,89.74,03-07-2017,18:08:25
3096,1558,42.7,23.36,20.01,69.43,03-07-2017,18:08:28
3328,1676,42.675,23.356,15.35,91.61,03-07-2017,18:08:29
2294,1155,42.645,23.265,14.47,90.1,03-07-2017,18:08:34
2292,1154,42.663,23.273,15.56,84.36,03-07-2017,18:08:36
3472,1750,42.669,23.318,16.97,79.11,03-07-2017,18:08:41
2266,1140,42.738,23.272,16.27,90.49,03-07-2017,18:08:48
2216,1114,42.664,23.373,16.82,97.32,03-07-2017,18:08:53
1952,976,42.709,23.398,16.19,97.01,03-07-2017,18:08:53
3836,1933,42.702,23.371,17.19,87.26,03-07-2017,18:09:00
2036,1023,42.657,23.349,14.74,92.41,03-07-2017,18:09:08
1962,981,42.69,23.324,16.88,84.7,03-07-2017,18:09:10
3438,1732,42.738,23.293,15.9,92.23,03-07-2017,18:09:11
1954,977,42.704,23.354,16.64,81.23,03-07-2017,18:09:13
2228,1120,42.693,23.333,16.09,86.39,03-07-2017,18:09:15
3092,1556,42.666,23.284,15.67,0.0,03-07-2017,18:09:18
1764,879,42.622,23.366,15.43,92.89,03-07-2017,18:09:19
2264,1139,42.671,23.31,20.26,70.32,03-07-2017,18:09:21
3512,1770,42.683,23.335,17.35,88.67,03-07-2017,18:09:33
3102,1561,42.665,23.392,16.62,84.9,03-07-2017,18:09:33
3558,1793,42.671,23.364,15.4,90.84,03-07-2017,18:09:37
2230,1121,42.692,23.332,18.99,80.08,03-07-2017,18:09:37
2262,1138,42.691,23.324,16.24,84.94,03-07-2017,18:09:40
1846,923,42.64,23.31,15.45,93.72,03-07-2017,18:09:44
3620,1824,42.678,23.254,17.44,86.2,03-07-2017,18:09:48
3474,1751,42.68,23.293,17.23,83.27,03-07-2017,18:09:53
3738,1884,42.7,23.332,17.59,79.89,03-07-2017,18:10:05
2232,1122,42.685,23.301,18.04,75.05,03-07-2017,18:10:06
2607,1313,42.66,23.319,14.99,89.41,03-07-2017,18:10:07
3428,1727,42.624,23.406,19.35,72.12,03-07-2017,18:10:17
2038,1024,42.694,23.32,19.66,69.34,03-07-2017,18:10:19
3432,1729,42.71,23.419,18.05,86.7,03-07-2017,18:10:19
2234,1123,42.685,23.356,17.38,83.0,03-07-2017,18:10:22
1850,925,42.677,23.311,16.27,87.6,03-07-2017,18:10:36
2323,1172,42.686,23.4,16.07,88.42,03-07-2017,18:10:38
2224,1118,42.651,23.335,16.79,80.08,03-07-2017,18:10:45
3436,1731,42.693,23.359,16.81,87.76,03-07-2017,18:10:50
3500,1764,42.703,23.349,16.52,89.68,03-07-2017,18:10:52
3096,1558,42.7,23.36,19.68,70.84,03-07-2017,18:10:56
3328,1676,42.675,23.356,15.34,91.2,03-07-2017,18:10:58
2294,1155,42.645,23.265,14.45,90.68,03-07-2017,18:11:00
2292,1154,42.663,23.273,15.64,83.46,03-07-2017,18:11:03
3472,1750,42.669,23.318,16.96,79.68,03-07-2017,18:11:09
2266,1140,42.738,23.272,16.39,90.52,03-07-2017,18:11:15
2216,1114,42.664,23.373,16.96,96.75,03-07-2017,18:11:19
1952,976,42.709,23.398,16.24,97.37,03-07-2017,18:11:19
3836,1933,42.702,23.371,16.96,86.85,03-07-2017,18:11:27
2036,1023,42.657,23.349,14.76,92.11,03-07-2017,18:11:35
1962,981,42.69,23.324,16.82,84.76,03-07-2017,18:11:37
3438,1732,42.738,23.293,15.88,92.67,03-07-2017,18:11:37
1954,977,42.704,23.354,16.58,81.88,03-07-2017,18:11:39
2228,1120,42.693,23.333,16.03,86.94,03-07-2017,18:11:42
3092,1556,42.666,23.284,15.76,0.0,03-07-2017,18:11:44
1764,879,42.622,23.366,15.41,92.79,03-07-2017,18:11:45
2264,1139,42.671,23.31,20.17,70.65,03-07-2017,18:11:48
3512,1770,42.683,23.335,17.27,89.12,03-07-2017,18:11:59
3102,1561,42.665,23.392,16.57,84.88,03-07-2017,18:11:59
3558,1793,42.671,23.364,15.32,91.12,03-07-2017,18:12:03
2230,1121,42.692,23.332,19.06,79.55,03-07-2017,18:12:04
2262,1138,42.691,23.324,16.33,83.6,03-07-2017,18:12:07
1846,923,42.64,23.31,15.51,93.52,03-07-2017,18:12:10
3474,1751,42.68,23.293,17.44,83.45,03-07-2017,18:12:19
3738,1884,42.7,23.332,17.79,79.37,03-07-2017,18:12:31
2232,1122,42.685,23.301,18.03,74.55,03-07-2017,18:12:32
2607,1313,42.66,23.319,15.07,88.17,03-07-2017,18:12:34
3620,1824,42.678,23.254,17.65,86.11,03-07-2017,18:12:39
3428,1727,42.624,23.406,19.1,73.18,03-07-2017,18:12:44
2038,1024,42.694,23.32,19.51,69.51,03-07-2017,18:12:45
3432,1729,42.71,23.419,18.03,86.56,03-07-2017,18:12:45
2234,1123,42.685,23.356,17.22,82.5,03-07-2017,18:12:47
1850,925,42.677,23.311,16.34,87.69,03-07-2017,18:13:03
2323,1172,42.686,23.4,15.94,88.24,03-07-2017,18:13:05
2224,1118,42.651,23.335,17.11,78.49,03-07-2017,18:13:13
3436,1731,42.693,23.359,16.87,87.66,03-07-2017,18:13:18
3500,1764,42.703,23.349,16.47,89.56,03-07-2017,18:13:18
3096,1558,42.7,23.36,19.78,70.7,03-07-2017,18:13:23
2294,1155,42.645,23.265,14.45,90.69,03-07-2017,18:13:27
3328,1676,42.675,23.356,15.27,91.31,03-07-2017,18:13:27
2292,1154,42.663,23.273,15.57,83.48,03-07-2017,18:13:30
3472,1750,42.669,23.318,16.8,79.69,03-07-2017,18:13:38
2266,1140,42.738,23.272,16.41,89.99,03-07-2017,18:13:41
1952,976,42.709,23.398,16.16,96.99,03-07-2017,18:13:44
2216,1114,42.664,23.373,16.74,95.67,03-07-2017,18:13:46
3836,1933,42.702,23.371,17.15,86.47,03-07-2017,18:13:53
2036,1023,42.657,23.349,14.74,91.54,03-07-2017,18:14:03
